_time,eventcount,firstpage,theugid,thedevice,isloggedin_r,time_hhmmss_r,login_or_create
2016-02-28T12:32:22.577-0500,3,wish,2202149a1532795d7cd6637,DESKTOP,"user by-session,user by-session,user by-session","12:32:22,12:32:22,12:32:23","N,N,N"
2016-02-28T12:16:34.466-0500,3,wish,2202149a1532795d7cd4d79,TABLET,"user by-session,user by-session,user by-session","12:16:34,12:16:34,12:16:35","N,N,N"
2016-02-28T12:14:49.351-0500,3,wish,2202149a1532795d7cd599a,DESKTOP,"user by-session,user by-session,user by-session","12:14:49,12:14:49,12:14:49","N,N,N"
2016-02-28T11:53:30.719-0500,3,wish,15765b3d153278cb6934a42,DESKTOP,"user by-session,user by-session,user by-session","11:53:30,11:53:30,11:53:31","N,N,N"
2016-02-28T11:34:00.840-0500,5,wish,15765b3d153278cb69330dc,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","11:34:00,11:34:01,11:34:02,11:34:23,11:35:51","N,N,N,C,N"
2016-02-28T11:28:05.797-0500,3,wish,1c50e75915320042b552716,TABLET,"user by-session,user by-session,user by-session","11:28:05,11:28:06,11:28:08","N,N,N"
2016-02-28T11:19:43.300-0500,5,wish,2202149a1532795d7cd2b72,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","11:19:43,11:19:43,11:19:43,11:20:16,11:21:49","N,N,N,C,N"
2016-02-28T11:13:23.267-0500,4,wish,15765b3d153278cb6931fb2,MOBILE,"user by-session,user by-session,user by-session,user by-session","11:13:23,11:13:23,11:13:23,11:13:38","N,N,N,N"
2016-02-28T11:10:16.651-0500,3,wish,15765b3d153278cb6932718,MOBILE,"user by-session,user by-session,user by-session","11:10:16,11:10:17,11:10:18","N,N,N"
2016-02-28T11:05:24.457-0500,4,wish,2202149a1532795d7cd1c02,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:05:24,11:05:24,11:05:24,11:05:44","N,N,N,C"
2016-02-28T11:03:21.372-0500,3,wish,2b0a57f150af991dea2411,DESKTOP,"user by-session,user by-session,user by-session","11:03:21,11:03:21,11:03:22","N,N,N"
2016-02-28T10:50:48.843-0500,3,wish,2202149a1532795d7cdca2,TABLET,"user by-session,user by-session,user by-session","10:50:48,10:50:52,10:50:55","N,N,N"
2016-02-28T10:50:14.597-0500,3,wish,15765b3d153278cb6931209,DESKTOP,"user by-session,user by-session,user by-session","10:50:14,10:50:15,10:50:17","N,N,N"
2016-02-28T10:45:20.878-0500,11,wish,31b2f3ea15305cc4ba02bd,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","10:45:20,10:45:21,10:45:21,10:48:01,10:48:05,10:48:11,10:48:19,10:48:32,10:48:37,10:49:37,10:49:48","N,N,N,N,N,N,N,N,N,N,N"
2016-02-28T10:43:58.653-0500,3,wish,2202149a1532795d7cdbea,MOBILE,"user by-session,user by-session,user by-session","10:43:58,10:43:58,10:43:59","N,N,N"
2016-02-28T10:40:59.340-0500,3,wish,2202149a1532795d7cdbe7,DESKTOP,"user by-session,user by-session,user by-session","10:40:59,10:40:59,10:40:59","N,N,N"
2016-02-28T10:38:10.621-0500,8,wish,15765b3d153278cb693369,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user","10:38:10,10:38:10,10:38:11,10:38:24,10:38:53,10:39:08,10:39:08,10:39:09","N,N,N,C,N,N,N,N"
2016-02-28T10:37:58.562-0500,7,wish,47b8720a152d10cd3bb36b8,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","10:37:58,10:37:58,10:37:59,10:38:08,10:38:08,10:38:23,10:39:05","N,N,N,N,N,L,N"
2016-02-28T10:28:34.753-0500,7,wish,15765b3d153278cb6932e0,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","10:28:34,10:28:34,10:28:35,10:28:50,10:28:53,10:29:20,10:29:41","N,N,N,L,N,C,N"
2016-02-28T10:27:02.433-0500,3,wish,2b0a57f150af991dea2411,DESKTOP,"user by-session,user by-session,user by-session","10:27:02,10:27:02,10:27:03","N,N,N"
2016-02-28T10:26:43.170-0500,4,wish,2202149a1532795d7cd2d8,DESKTOP,"user by-session,user by-session,user by-session,user by-session","10:26:43,10:26:43,10:26:43,10:27:05","N,N,N,N"
2016-02-28T10:23:38.128-0500,3,wish,2b0a57f150af991dea2411,DESKTOP,"user by-session,user by-session,user by-session","10:23:38,10:23:38,10:23:39","N,N,N"
2016-02-28T10:22:13.386-0500,4,wish,2202149a1532795d7cdaf7,DESKTOP,"user by-session,user by-session,user by-session,user by-session","10:22:13,10:22:13,10:22:13,10:22:47","N,N,N,C"
2016-02-28T10:18:17.676-0500,3,wish,21636376151b3201430299d,MOBILE,"user by-session,user by-session,user by-session","10:18:17,10:18:17,10:18:18","N,N,N"
2016-02-28T10:13:05.623-0500,4,wish,2202149a1532795d7cdbe9,DESKTOP,"user by-session,user by-session,user by-session,user by-session","10:13:05,10:13:05,10:13:06,10:13:55","N,N,N,C"
2016-02-28T10:07:16.472-0500,5,wish,2202149a1532795d7cd29a1,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","10:07:16,10:07:16,10:07:16,10:08:16,10:08:43","N,N,N,C,N"
2016-02-28T10:05:38.955-0500,4,wish,15765b3d153278cb693dcc,DESKTOP,"user by-session,user by-session,user by-session,user by-session","10:05:38,10:05:39,10:05:41,10:05:57","N,N,N,C"
2016-02-28T10:00:41.132-0500,10,wish,15765b3d153278cb693136d,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","10:00:41,10:00:41,10:00:42,10:00:46,10:00:46,10:01:02,10:01:05,10:01:51,10:01:53,10:02:01","N,N,N,N,N,L,N,L,N,L"
2016-02-28T09:59:09.678-0500,12,wish,23cc43ac153226655d53a34,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user,user","09:59:09,09:59:09,09:59:10,10:01:40,10:01:56,10:01:56,10:01:56,10:02:22,10:02:22,10:02:23,10:03:04,10:03:31","N,N,N,C,N,N,N,N,N,N,N,N"
2016-02-28T09:51:56.935-0500,3,wish,15765b3d153278cb6931933,TABLET,"user by-session,user by-session,user by-session","09:51:56,09:51:57,09:51:57","N,N,N"
2016-02-28T09:51:52.349-0500,5,wish,15765b3d153278cb6931c3f,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","09:51:52,09:51:52,09:51:52,09:52:17,09:52:29","N,N,N,C,N"
2016-02-28T09:46:00.039-0500,4,wish,66c9bf501517d1a1527261,DESKTOP,"user by-session,user by-session,user by-session,user by-session","09:46:00,09:46:00,09:46:00,09:46:50","N,N,N,C"
2016-02-28T09:29:44.367-0500,3,wish,15765b3d153278cb6932b5b,DESKTOP,"user by-session,user by-session,user by-session","09:29:44,09:29:44,09:29:44","N,N,N"
2016-02-28T09:26:25.398-0500,3,wish,2202149a1532795d7cd29a1,MOBILE,"user by-session,user by-session,user by-session","09:26:25,09:26:25,09:26:25","N,N,N"
2016-02-28T09:25:43.867-0500,3,wish,472f2b914f30da1e4fa54,MOBILE,"user by-session,user by-session,user by-session","09:25:43,09:25:44,09:25:44","N,N,N"
2016-02-28T09:25:29.588-0500,3,wish,472f2b914f30da1e4fa54,MOBILE,"user by-session,user by-session,user by-session","09:25:29,09:25:29,09:25:30","N,N,N"
2016-02-28T09:24:55.505-0500,4,wish,2202149a1532795d7cd2b2f,MOBILE,"user by-session,user by-session,user by-session,user by-session","09:24:55,09:24:55,09:24:56,09:25:26","N,N,N,L"
2016-02-28T09:21:40.363-0500,5,wish,472f2b914f30da1e4fa54,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session","09:21:40,09:21:40,09:21:41,09:22:21,09:22:22","N,N,N,N,N"
2016-02-28T09:21:06.729-0500,5,wish,472f2b914f30da1e4fa54,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session","09:21:06,09:21:06,09:21:07,09:21:23,09:21:23","N,N,N,N,N"
2016-02-28T09:19:16.246-0500,8,wish,472f2b914f30da1e4fa54,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","09:19:16,09:19:16,09:19:16,09:19:43,09:19:46,09:20:31,09:20:31,09:20:33","N,N,N,L,N,C,C,N"
2016-02-28T08:54:36.634-0500,5,wish,1e1a1f8a150377e71cf38c3,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","08:54:36,08:54:36,08:54:37,08:55:59,08:58:27","N,N,N,C,N"
2016-02-28T08:45:36.126-0500,7,wish,5e19208014f2bae42e7767b,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","08:45:36,08:45:36,08:45:36,08:46:01,08:46:04,08:47:07,08:49:24","N,N,N,L,N,L,N"
2016-02-28T08:28:51.311-0500,3,wish,15765b3d153278cb6934b5d,TABLET,"user by-session,user by-session,user by-session","08:28:51,08:28:51,08:28:52","N,N,N"
2016-02-28T08:25:12.488-0500,8,wish,2202149a1532795d7cd5b2d,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","08:25:12,08:25:12,08:25:13,08:25:20,08:25:23,08:25:36,08:25:52,08:26:07","N,N,N,L,N,N,C,N"
2016-02-28T08:08:45.468-0500,3,wish,2202149a1532795d7cd5b1b,MOBILE,"user by-session,user by-session,user by-session","08:08:45,08:08:45,08:08:46","N,N,N"
2016-02-28T08:05:04.352-0500,3,wish,15765b3d153278cb69354a6,MOBILE,"user by-session,user by-session,user by-session","08:05:04,08:05:04,08:05:05","N,N,N"
2016-02-28T07:52:15.486-0500,11,wish,15765b3d153278cb6935ad1,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user","07:52:15,07:52:15,07:52:16,07:53:01,07:53:37,07:53:37,07:53:37,07:54:01,07:54:12,07:54:12,07:54:13","N,N,N,C,N,N,N,N,N,N,N"
2016-02-28T07:31:09.235-0500,5,wish,2202149a1532795d7cd65e3,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","07:31:09,07:31:09,07:31:09,07:31:24,07:31:42","N,N,N,C,N"
2016-02-28T07:22:22.407-0500,3,wish,15765b3d153278cb6936599,MOBILE,"user by-session,user by-session,user by-session","07:22:22,07:22:22,07:22:24","N,N,N"
2016-02-28T06:47:57.117-0500,3,wish,15765b3d153278cb6937541,DESKTOP,"user by-session,user by-session,user by-session","06:47:57,06:47:57,06:47:58","N,N,N"
2016-02-28T06:30:00.668-0500,3,wish,2202149a1532795d7cd7b5b,MOBILE,"user by-session,user by-session,user by-session","06:30:00,06:30:00,06:30:01","N,N,N"
2016-02-28T06:28:41.347-0500,5,wish,2202149a1532795d7cd7c78,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","06:28:41,06:28:41,06:28:41,06:29:23,06:30:06","N,N,N,C,N"
2016-02-28T04:14:49.381-0500,3,wish,5b8961f01532621877b334,DESKTOP,"user by-session,user by-session,user by-session","04:14:49,04:14:49,04:14:50","N,N,N"
2016-02-28T04:11:26.298-0500,5,wish,23cc43ac1532627d53616c,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","04:11:26,04:11:26,04:11:26,04:11:50,04:12:29","N,N,N,C,N"
2016-02-28T03:54:59.963-0500,4,wish,23cc43ac1532627d536d77,DESKTOP,"user by-session,user by-session,user by-session,user by-session","03:54:59,03:55:00,03:55:00,03:55:20","N,N,N,N"
2016-02-28T03:49:18.740-0500,7,wish,23cc43ac1532627d536653,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user,user","03:49:18,03:49:19,03:49:19,03:49:41,03:51:22,03:51:23,03:51:23","N,N,N,L,N,N,N"
2016-02-28T03:35:50.556-0500,3,wish,18bfa8881528d0de975183a,MOBILE,"user by-session,user by-session,user by-session","03:35:50,03:35:50,03:35:51","N,N,N"
2016-02-28T03:35:29.872-0500,3,wish,5f173ac51531eb9e99668cf,MOBILE,"user by-session,user by-session,user by-session","03:35:29,03:35:30,03:35:30","N,N,N"
2016-02-28T03:26:29.993-0500,3,wish,5b8961f01532621877bc06,MOBILE,"user by-session,user by-session,user by-session","03:26:29,03:26:30,03:26:32","N,N,N"
2016-02-28T02:58:38.938-0500,4,wish,23cc43ac1532627d5361945,TABLET,"user by-session,user by-session,user by-session,user by-session","02:58:38,02:58:39,02:58:39,02:59:19","N,N,N,L"
2016-02-28T02:45:42.690-0500,4,wish,23cc43ac1532627d5361d8c,MOBILE,"user by-session,user by-session,user by-session,user by-session","02:45:42,02:45:43,02:45:43,02:46:22","N,N,N,L"
2016-02-28T02:30:15.992-0500,3,wish,5b8961f01532621877b1dc2,MOBILE,"user by-session,user by-session,user by-session","02:30:15,02:30:16,02:30:16","N,N,N"
2016-02-28T02:28:45.788-0500,3,wish,1d024f0c15131977e4f5f36,MOBILE,"user by-session,user by-session,user by-session","02:28:45,02:28:47,02:28:49","N,N,N"
2016-02-28T02:01:52.639-0500,3,wish,5b8961f01532621877b2a06,MOBILE,"user by-session,user by-session,user by-session","02:01:52,02:01:52,02:01:54","N,N,N"
2016-02-28T02:00:31.630-0500,3,wish,23cc43ac1532627d5363311,TABLET,"user by-session,user by-session,user by-session","02:00:31,02:00:31,02:00:33","N,N,N"
2016-02-28T01:53:58.918-0500,11,wish,5b8961f01532621877b4593,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","01:53:58,01:53:59,01:53:59,01:54:01,01:54:02,01:54:20,01:56:09,01:56:26,01:56:26,01:57:04,01:57:05","N,N,N,C,N,C,N,C,N,N,N"
2016-02-28T01:53:55.294-0500,3,wish,5b8961f01532621877b3060,MOBILE,"user by-session,user by-session,user by-session","01:53:55,01:53:55,01:53:57","N,N,N"
2016-02-28T01:30:59.245-0500,3,wish,4f7c69b01529e0f84024c48,DESKTOP,"user by-session,user by-session,user by-session","01:30:59,01:30:59,01:31:00","N,N,N"
2016-02-28T01:23:06.884-0500,3,wish,1c50e75915320042b553d04,DESKTOP,"user by-session,user by-session,user by-session","01:23:06,01:23:07,01:23:08","N,N,N"
2016-02-28T01:14:46.748-0500,10,wish,23cc43ac1532627d536472a,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","01:14:46,01:14:46,01:14:47,01:14:58,01:15:01,01:15:16,01:15:19,01:16:28,01:16:31,01:16:52","N,N,N,L,N,L,N,L,N,C"
2016-02-28T01:08:47.555-0500,5,wish,5b8961f01532621877b4593,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","01:08:47,01:08:47,01:08:48,01:08:58,01:09:01","N,N,N,L,N"
2016-02-28T00:54:48.750-0500,4,wish,5b8961f01532621877b50b8,DESKTOP,"user by-session,user by-session,user by-session,user by-session","00:54:48,00:54:49,00:54:50,00:56:20","N,N,N,N"
2016-02-28T00:50:27.659-0500,5,wish,23cc43ac1532627d5365aa4,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","00:50:27,00:50:27,00:50:28,00:51:25,00:51:35","N,N,N,N,N"
2016-02-28T00:40:57.234-0500,16,wish,5b8961f01532621877b51d7,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user","00:40:57,00:40:57,00:40:57,00:41:18,00:41:21,00:42:06,00:42:07,00:42:09,00:42:32,00:42:51,00:42:57,00:43:05,00:44:24,00:44:25,00:44:25,00:44:28","N,N,N,L,N,C,C,N,L,N,N,L,N,N,N,N"
2016-02-28T00:40:52.838-0500,6,wish,5b8961f01532621877b51e6,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","00:40:52,00:40:52,00:40:53,00:41:19,00:41:19,00:41:52","N,N,N,C,N,C"
2016-02-28T00:35:25.281-0500,6,wish,5b8961f01532621877b57e7,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","00:35:25,00:35:25,00:35:25,00:35:42,00:35:42,00:35:56","N,N,N,C,N,C"
2016-02-28T00:19:50.752-0500,6,wish,1da945d014fcb51925c2d9c,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","00:19:50,00:19:50,00:19:51,00:20:09,00:20:12,00:21:15","N,N,N,L,N,C"
2016-02-28T00:09:55.490-0500,2,wish,5b8961f01532621877b77ec,MOBILE,"user by-session,user by-session","00:09:55,00:09:56","N,N"
2016-02-28T00:08:36.418-0500,5,wish,23cc43ac1532627d5366d4c,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","00:08:36,00:08:36,00:08:37,00:08:51,00:09:17","N,N,N,C,N"
2016-02-27T23:59:00.632-0500,3,wish,23cc43ac1532627d5366d48,MOBILE,"user by-session,user by-session,user by-session","23:59:00,23:59:00,23:59:01","N,N,N"
2016-02-27T23:58:05.197-0500,4,wish,23cc43ac1532627d5366e11,MOBILE,"user by-session,user by-session,user by-session,user by-session","23:58:05,23:58:05,23:58:05,00:00:35","N,N,N,N"
2016-02-27T23:50:04.180-0500,3,wish,5b8961f01532621877b703e,MOBILE,"user by-session,user by-session,user by-session","23:50:04,23:50:04,23:50:04","N,N,N"
2016-02-27T23:48:24.720-0500,8,wish,23cc43ac1532627d536753f,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","23:48:24,23:48:24,23:48:25,23:51:06,23:51:24,23:51:29,23:52:21,23:52:31","N,N,N,N,N,N,N,N"
2016-02-27T23:39:58.513-0500,5,wish,23cc43ac15324eb05cc74fa,TABLET,"user by-session,user by-session,user by-session,user by-session,user","23:39:58,23:39:59,23:40:01,23:41:12,23:41:50","N,N,N,C,N"
2016-02-27T23:39:54.902-0500,3,wish,20ca62ac1508cf445671685,DESKTOP,"user by-session,user by-session,user by-session","23:39:54,23:39:55,23:39:55","N,N,N"
2016-02-27T23:32:55.869-0500,5,wish,35643e45153145fb4123280,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","23:32:55,23:32:55,23:32:56,23:33:22,23:34:17","N,N,N,C,N"
2016-02-27T23:32:44.105-0500,10,wish,5b8961f015324f43cfb7e49,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user","23:32:44,23:32:44,23:32:44,23:32:56,23:34:23,23:34:23,23:34:24,23:35:42,23:35:42,23:35:42","N,N,N,C,N,N,N,N,N,N"
2016-02-27T23:27:04.447-0500,3,wish,1df77341514637539f266e,TABLET,"user by-session,user by-session,user by-session","23:27:04,23:27:04,23:27:04","N,N,N"
2016-02-27T23:19:40.333-0500,8,wish,5b8961f015324f43cfb78df,TABLET,"user by-session,user by-session,user by-session,user by-session,user,user,user,user","23:19:40,23:19:40,23:19:40,23:20:36,23:23:45,23:23:45,23:23:45,23:23:46","N,N,N,L,N,N,N,N"
2016-02-27T22:53:43.774-0500,4,wish,77ae1fdc1531bb00e2c79a9,MOBILE,"user by-session,user by-session,user by-session,user by-session","22:53:43,22:53:43,22:53:44,22:53:57","N,N,N,L"
2016-02-27T22:45:20.587-0500,5,wish,23cc43ac15324eb05cc563b,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","22:45:20,22:45:20,22:45:23,22:47:33,22:50:08","N,N,N,N,N"
2016-02-27T22:42:20.574-0500,3,wish,5b8961f015324f43cfb5449,TABLET,"user by-session,user by-session,user by-session","22:42:20,22:42:20,22:42:21","N,N,N"
2016-02-27T22:38:40.520-0500,3,wish,ca83cfe151a116ab2e10af,DESKTOP,"user by-session,user by-session,user by-session","22:38:40,22:38:40,22:38:40","N,N,N"
2016-02-27T22:37:49.039-0500,3,wish,5b8961f015324f43cfb44b5,DESKTOP,"user by-session,user by-session,user by-session","22:37:49,22:37:49,22:37:50","N,N,N"
2016-02-27T22:30:38.006-0500,6,wish,23cc43ac15324eb05cc42d9,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","22:30:38,22:30:38,22:30:38,22:30:52,22:31:02,22:31:47","N,N,N,C,N,N"
2016-02-27T22:28:15.038-0500,3,wish,5b8961f015324f43cfb53da,DESKTOP,"user by-session,user by-session,user by-session","22:28:15,22:28:15,22:28:17","N,N,N"
2016-02-27T22:26:13.959-0500,6,wish,23cc43ac15324eb05cc4ca2,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user","22:26:13,22:26:14,22:26:15,22:26:54,22:27:34,22:27:57","N,N,N,C,N,N"
2016-02-27T22:18:27.021-0500,3,wish,5b8961f015324f43cfb866,MOBILE,"user by-session,user by-session,user by-session","22:18:27,22:18:27,22:18:27","N,N,N"
2016-02-27T22:09:41.011-0500,3,wish,6871540e151d27d29484a7f,DESKTOP,"user by-session,user by-session,user by-session","22:09:41,22:09:41,22:09:41","N,N,N"
